suite,task_id,episode_key,canonical_index_label,real_source_label_found,source_label_path,source_label_sha256,source_anchor,source_window_start,source_window_end,source_confidence,source_event_id,matches_canonical,notes
libero_10,7,libero_10/task_07/state_022/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_022/clean/attempt_01"", ""n_privileged_records"": 271, ""parent_key"": ""libero_10/task_07/state_022"", ""state_id"": 22, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""454eafabd7645f61f6dbd008f6cb8acb3b52b6045336668cea5dd94fd775a6e1"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_036/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_036/clean/attempt_01"", ""n_privileged_records"": 267, ""parent_key"": ""libero_10/task_07/state_036"", ""state_id"": 36, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""fe471de8ba082c367c157537bf96f34b4a6a6e9a6ab7496a7e807015bc6fb974"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_012/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_012/clean/attempt_01"", ""n_privileged_records"": 313, ""parent_key"": ""libero_10/task_07/state_012"", ""state_id"": 12, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""976442ef490eb6fdbbb6b35caa5c687b61668035267a7db9c322a1136c604ce0"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_037/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_037/clean/attempt_01"", ""n_privileged_records"": 264, ""parent_key"": ""libero_10/task_07/state_037"", ""state_id"": 37, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""335c437c54112be33973660a4af5d365347b9418d1a6b37da1f4d5d6873121c0"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_000/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_000/clean/attempt_01"", ""n_privileged_records"": 310, ""parent_key"": ""libero_10/task_07/state_000"", ""state_id"": 0, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""c4315f04936b490ae03926b22f9fa791b1b50ba83a8a18b46f6cf54a7c295fac"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_048/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_048/clean/attempt_01"", ""n_privileged_records"": 258, ""parent_key"": ""libero_10/task_07/state_048"", ""state_id"": 48, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""79ca9f57f0481e330ea1e4130000531e112aa5fad0888d3fce3f5e3a3c5cb519"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_041/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_041/clean/attempt_01"", ""n_privileged_records"": 240, ""parent_key"": ""libero_10/task_07/state_041"", ""state_id"": 41, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""5e8a1516e01eba618a7e9d87b7d03542841678a8aa3878fae7a55768b3c8868e"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_029/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_029/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_10/task_07/state_029"", ""state_id"": 29, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""87e088c753f2eb6cc34370ebd896efb1e2aad8fe2d02fda4fa7f8a5613f56cbf"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_049/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_049/clean/attempt_01"", ""n_privileged_records"": 277, ""parent_key"": ""libero_10/task_07/state_049"", ""state_id"": 49, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""06bd1b98563fcbe06c2de9ead826461a17541811a3c80d483863180c06510beb"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_038/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_038/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_10/task_07/state_038"", ""state_id"": 38, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""32125ce9652fbc9da0fbeb9ef7c485c920cac8130c9f08e49b898f911985191c"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_025/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_025/clean/attempt_01"", ""n_privileged_records"": 259, ""parent_key"": ""libero_10/task_07/state_025"", ""state_id"": 25, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""8e8cbbe80e6ed352f976aeeb89e2339147a694fdcf4521e1840ccc9cd4a5107b"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_021/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_021/clean/attempt_01"", ""n_privileged_records"": 249, ""parent_key"": ""libero_10/task_07/state_021"", ""state_id"": 21, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""5dcb409bcd284b93c4be30898edff1b6d57942ae4703651013221b1414bcf144"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_045/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_045/clean/attempt_01"", ""n_privileged_records"": 275, ""parent_key"": ""libero_10/task_07/state_045"", ""state_id"": 45, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""980ef4d57d0c53dfed5846d28189386e68ade3a58255b491b2a4fdab8078475b"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_026/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_026/clean/attempt_01"", ""n_privileged_records"": 286, ""parent_key"": ""libero_10/task_07/state_026"", ""state_id"": 26, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""3fb02d097b99c331e2d75b8ba900c08750c27e52eb08c108f64dd3f35b622ea3"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_042/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_042/clean/attempt_01"", ""n_privileged_records"": 228, ""parent_key"": ""libero_10/task_07/state_042"", ""state_id"": 42, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""61469a78327097fced7b9c0dc5e6f7da125f3abfe853ad6f0148c773ec6f8e66"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_008/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_008/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_10/task_07/state_008"", ""state_id"": 8, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""d4d51f6a51566aedd2a6e47331a1642b7f27d1566023dfdfc9a77e7934e40bc9"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_019/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_019/clean/attempt_01"", ""n_privileged_records"": 323, ""parent_key"": ""libero_10/task_07/state_019"", ""state_id"": 19, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""1d1a8abe23c7a98cc5a21f5eb1a9990f4cb67dc12464112c8445b97c0e0f56cd"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_034/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_034/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_10/task_07/state_034"", ""state_id"": 34, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""3a605460ed30ade688d643becb8e2345d7e05a7dcf31308b226ecc151be452d5"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,7,libero_10/task_07/state_027/clean/attempt_01,"{""episode_key"": ""libero_10/task_07/state_027/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_10/task_07/state_027"", ""state_id"": 27, ""suite"": ""libero_10"", ""task_id"": 7, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""5a82a37642846e892af3a3e28a1c1ae1fd183fdfb9416e60b7f0dc919242f3d5"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_013/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_013/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_10/task_04/state_013"", ""state_id"": 13, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""dfeb4368d05ef8f7fabe0552a884241ea73167714ea3e4532fa6eee1e5db6b36"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_011/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_011/clean/attempt_01"", ""n_privileged_records"": 242, ""parent_key"": ""libero_10/task_04/state_011"", ""state_id"": 11, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""4c26efb5a58dcf3d49eab686f6fdb7a09fe6b2ea61c4ad5322e5814fe49e63d9"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_032/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_032/clean/attempt_01"", ""n_privileged_records"": 204, ""parent_key"": ""libero_10/task_04/state_032"", ""state_id"": 32, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""b4345c50fb9ca1c17ee9564ccd219f4564ad33b77ce2105ea41a85aea4af73dc"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_023/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_023/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_10/task_04/state_023"", ""state_id"": 23, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""d00450f456d30a2f9afe5c2daefbd43f68d2dca4b6d94f0fdc53fb7502cbf651"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_031/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_031/clean/attempt_01"", ""n_privileged_records"": 340, ""parent_key"": ""libero_10/task_04/state_031"", ""state_id"": 31, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""829ff7e820bd2a07f09bf6724e69e1e09ba4266d5da4446134a5c575a29ba7ae"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_002/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_002/clean/attempt_01"", ""n_privileged_records"": 248, ""parent_key"": ""libero_10/task_04/state_002"", ""state_id"": 2, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""91faf5a5572e49a888943c3ca873b06bef427cde5f1c268d73f08a102f12a04c"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_009/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_009/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_10/task_04/state_009"", ""state_id"": 9, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""23ce5a4cc277e464eaf450e0f1e41f5bdcf0f2cc5c5fc2111135248e5690a975"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_040/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_040/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_10/task_04/state_040"", ""state_id"": 40, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""59b96eaa497549b6c4a881beed1bb5d660becfa29bda4e0b0b42a49e231467e6"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_028/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_028/clean/attempt_01"", ""n_privileged_records"": 236, ""parent_key"": ""libero_10/task_04/state_028"", ""state_id"": 28, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""50a84a9587e80cc44cf35a9e1ac3942166cc2b97b56600170d01420588e09230"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_015/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_015/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_10/task_04/state_015"", ""state_id"": 15, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""0483503ee87a937cf95dc4c779a6f74a95347f6312db8bb87468598a47f882cc"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_017/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_017/clean/attempt_01"", ""n_privileged_records"": 273, ""parent_key"": ""libero_10/task_04/state_017"", ""state_id"": 17, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""248692ce37afbfd0cedfbaf1183c9a2986cbc05c2f1df429d2c7d91875ed4232"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_10,4,libero_10/task_04/state_030/clean/attempt_01,"{""episode_key"": ""libero_10/task_04/state_030/clean/attempt_01"", ""n_privileged_records"": 355, ""parent_key"": ""libero_10/task_04/state_030"", ""state_id"": 30, ""suite"": ""libero_10"", ""task_id"": 4, ""teacher_anchor_step"": -1, ""teacher_artifact_sha256"": ""dd72f163e2b31b9152e969350fe98415e841f2f1825c7524c51e4705d18ce6c8"", ""teacher_confidence"": 0.0, ""teacher_invalid_reason"": ""teacher_ineligible"", ""teacher_label_valid"": false, ""teacher_window_end"": -1, ""teacher_window_start"": -1}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,False,real source differs from canonical constant/default fields
