path,relative_path,type,size,mtime,sha256,git_tracked,git_status,scientific_relevance,used_by_experiment,contains_secret_risk,preservation_status,notes
/mnt/sdc/dty_user/openvla_attack/tmp/rpt_launcher.sh,tmp/rpt_launcher.sh,sh,1032,1782501209.5345886,a945ad8b742e268bb8fda26b514a29ea4f9468731aef6ab1f87e8c4080112be0,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_5seeds_v2.sh,tmp/run_5seeds_v2.sh,sh,575,1782360021.2603273,6e5f1993d14d2add0f3b8c879e80e4cdcf2b963f4d53eec07e55cf2865f2e34a,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_audit.sh,tmp/run_audit.sh,sh,149,1782466184.0652778,6d486ae0240e8c717e526aacd4eb776f0cfc3ff2244ed0f5b9e5e771a9b49ada,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_c0r_flash2.sh,tmp/run_c0r_flash2.sh,sh,895,1782066149.6205013,c302251185eb3b786c4e5e374713dcc1593fdf6e689d322ef1e1594f0ee858e3,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_diagnostic_repeat.sh,tmp/run_diagnostic_repeat.sh,sh,2831,1782489674.685319,6adc989f638169739152d87065abb548a1ad99b7c13cec19908cc293ddb1c423,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_gpu5_rvc_clean.sh,tmp/run_gpu5_rvc_clean.sh,sh,1864,1782383766.5520923,dfd3d8ccdd5da84e6cec5c6d3b7506c5163740232dd81fae90210728069ad82e,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_gpu5_v1clean.sh,tmp/run_gpu5_v1clean.sh,sh,1776,1782381330.745055,54ce8d85d1cefccd481d49eba8b4f005cd8da0b48c70a239783873d1a27e80a9,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_gpu5_v2clean.sh,tmp/run_gpu5_v2clean.sh,sh,1819,1782380873.9309673,1ccedade64b4268401b4af2f591e024051681a94ccf808fef690c6829c9849d7,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_gpu6_legacy.sh,tmp/run_gpu6_legacy.sh,sh,26235,1782381365.2455146,2e6e98e2fdc825bc333c84a1204bf2fa1d22072b236aa92dbe7b57fb526b04ab,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_gpu6_nc_rvc.sh,tmp/run_gpu6_nc_rvc.sh,sh,2734,1782380891.983208,ed111384f288916adcb60f4cda0de0f4c2fc57ec52c33b350c1f5178acf64a5c,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_one_repeatability.sh,tmp/run_one_repeatability.sh,sh,2311,1782486546.616472,bfbfa4242f39c8973d622fcf1727b9cde522206d12009494cc57105974f04376,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_parallel.sh,tmp/run_parallel.sh,sh,1469,1782384655.8691382,ab070aa9516f5d2877824bf988f115d79220e78236cbd2207eb1793839e2d582,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/run_sc5_canonical_replay.py,tmp/run_sc5_canonical_replay.py,py,6531,1782093156.292589,77eab5839b340814e55f775fc0b487641e152c7f829c5c82803fc88caa03e187,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/sc_counter,tmp/sc_counter,file,3,1782495032.4752016,b35e87b5838011a3637be660e4238af9a55e4edc74404c990f7a558e7f416658,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/sd_counter,tmp/sd_counter,file,3,1782498344.2663684,a5331f18877e9e1543361e44b4cb0a1f5f0ed5f8297d850bf1fcc68bd7a3ab5f,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/sd_repeat_worker.sh,tmp/sd_repeat_worker.sh,sh,1836,1782497366.5713074,4d87ff33fdd4f133e484897bb19405e216df0c50c3d8a5a60926b7bb3c34d297,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/sd_repeat_worker_fixed.sh,tmp/sd_repeat_worker_fixed.sh,sh,1858,1782505796.3877342,cfcd52e259308c87253e561babb37c0ee7d3c92e59104266e0a427ae8b950dd2,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/sd_worker.sh,tmp/sd_worker.sh,sh,2221,1782495978.8658707,2002fed985f4b7658002572c253f4b09aa08365f6b1e1915b83101fb1a8799c8,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/sdr2_counter,tmp/sdr2_counter,file,3,1782499745.5040245,e6c21e8d260fe71882debdb339d2402a2ca7648529bc2303f48649bce0380017,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/sdr_counter,tmp/sdr_counter,file,3,1782498502.5168047,e6c21e8d260fe71882debdb339d2402a2ca7648529bc2303f48649bce0380017,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/sdr_final_counter,tmp/sdr_final_counter,file,2,1782503047.5620725,4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/seal_matrix.py,tmp/seal_matrix.py,py,6093,1782409444.9471319,f59708308d8b9305ca6f195c5fc2665580c1da906e11061970318b5d2d7dbe9d,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/split_audit.py,tmp/split_audit.py,py,1591,1782091041.21698,567a6ec2c8342348b53cb3f37aedfd05b4ad6184505637b7a69ecba69aebdc56,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/split_audit2.py,tmp/split_audit2.py,py,2455,1782091055.201164,95b2fc18fe17debc4197b02b659f78c245fc49d9f01e4898f40a9af8ba6e1515,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/stage_a_gate.py,tmp/stage_a_gate.py,py,5307,1782491373.3117397,b3225b2afc99a4cf0ee261f732b3df9cdd6f49c620351dda394cb66601ffac29,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/stagger.sh,tmp/stagger.sh,sh,735,1782503926.814899,306686079777337992ff0ec62f76121424fa320945146a82457be9079f13c8f6,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/supp_trigger_worker.sh,tmp/supp_trigger_worker.sh,sh,1498,1782411126.7011502,2c0753e0100694808320a224b23814ffa334e8adc6c7c3df48b130c61c902dd7,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/supp_untargeted_worker_gpu4.sh,tmp/supp_untargeted_worker_gpu4.sh,sh,1502,1782410725.379846,d1a6d70cb269a3834fb2d004b1f357d15a447974413a9d95894004cf6702148f,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/supplement_add_keep_running.py,tmp/supplement_add_keep_running.py,py,835,1782411052.1881711,2f479f2462150a5311ea861700bb6158b976422c340a919bf50d01895eb441e1,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/supplement_gen.py,tmp/supplement_gen.py,py,5112,1782410702.4075396,75b5705c8684dd152ac247cfc51128bf11e5e8d4ff65ef318c0b5d1ef09e5e11,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/supplement_modify_bridge.py,tmp/supplement_modify_bridge.py,py,1086,1782410665.4670458,fe17976952fd47cb4e0e5515618cacaf8d04dc05ffffc5ab30b94536041d5e33,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/tmp_z7lddke,tmp/tmp_z7lddke,file,2621440,1781946542.9346704,6d05d697c09b34b34253d5c8f8f0aa368bf6d3122872e4cf3e90aba0e0f3c684,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/tmpk0b573kn,tmp/tmpk0b573kn,file,3145728,1781946751.8455648,061ac9fd8b7c3c90b299ffcc644e7dd51aa1364438072f9a2d44869deb510801,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/tmprxddscz1,tmp/tmprxddscz1,file,524288,1781946763.989733,75a1cc2bd99e1b964b5b3898fbd85f76c28b5874858a1b90490baabd1903e21f,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/tmpta90j6vp,tmp/tmpta90j6vp,file,524288,1781946269.046871,75a1cc2bd99e1b964b5b3898fbd85f76c28b5874858a1b90490baabd1903e21f,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/v2_sc5_replay_canonical.csv,tmp/v2_sc5_replay_canonical.csv,csv,7462,1782093156.3485897,9bf5b31c463c38198198f14c242a5822030985db857db908d694d215e40f9fb7,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/verify_obj_ckpt.py,tmp/verify_obj_ckpt.py,py,1635,1782091698.9135873,d31b048eb15dbdd684283324f6858fb8f08beb718d560757e880448d0134a428,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/verify_obj_ckpt2.py,tmp/verify_obj_ckpt2.py,py,1372,1782091712.2337608,44fe483198c2ebeab4c75a361b9916060f5a718c5878c4240ba659f516b1c6aa,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/verify_obj_ckpt3.py,tmp/verify_obj_ckpt3.py,py,1352,1782091725.0859284,d93351834b5b3f1c4dc4730a88b8de0a4c1f1541427a47b221e31244f2d5218e,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/wave1_gpu5_legacy.sh,tmp/wave1_gpu5_legacy.sh,sh,21630,1782380856.942741,571264c0ac6d26928ef0a3fd9056d8149ced318e7ec0f36d0ed48d94a8b9b653,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/wave1_gpu6_nc_rvc.sh,tmp/wave1_gpu6_nc_rvc.sh,sh,11411,1782380857.1387434,78e9f5c7f043981588701c9e10eca744f35cc3909c6a51b727e999c8d1d1e72c,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/write_clean_gate.py,tmp/write_clean_gate.py,py,1120,1782469127.7468193,5a6dfe58e1249c6cce07256d52d1b6a71aa19d2cbdec8c5b77c5514ffd9d81d5,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/write_gate.py,tmp/write_gate.py,py,5679,1782466416.792139,1b327cb2648cad666ac01849ef7e11982466028b0c102e9003f5216e9446b03a,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/write_phase1_gate.py,tmp/write_phase1_gate.py,py,2421,1782468266.5797331,f6c83c1a0849873729b1ef8d2d9bf87392d184a0def37b4121fb8342ed6e133a,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/v5_perturbation.py,v5_perturbation.py,py,4134,1782240402.7451656,4761b004aa57282233fde5eb01c9860b0eb5ec1af00d8778d0bf36dd3950e4fc,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
