backup_component,relative_path,source_size,destination_size,source_sha256,destination_sha256,source_path,destination_path,path_present_in_destination,size_match,sha256_match,status
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_0/stdout.log,392,392,4d0cf6da6a7ea64f52c0d1f9f3ca4e54347146dd5d5c140a6c718334457f9f17,4d0cf6da6a7ea64f52c0d1f9f3ca4e54347146dd5d5c140a6c718334457f9f17,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_0/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_0/stdout.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_0/step_telemetry.csv,159212,159212,373996ea43b310223e42823337fd919c47fc1eb0cfa1b5a2bde93c7c3e7f9209,373996ea43b310223e42823337fd919c47fc1eb0cfa1b5a2bde93c7c3e7f9209,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_0/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_0/step_telemetry.csv,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/episode_summary.json,1045,1045,b945683cc850420f4866ba46355fb182e23949dabcd70355af698082be4a7b32,b945683cc850420f4866ba46355fb182e23949dabcd70355af698082be4a7b32,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/episode_summary.json,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/stderr.log,10737,10737,80fb0f24e1e10e88192bdbf90f00dbdd7be758f6f644863121431966cfc4f36d,80fb0f24e1e10e88192bdbf90f00dbdd7be758f6f644863121431966cfc4f36d,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/stderr.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/stdout.log,391,391,74991dd2a6fbef247948c7d93462bb0d6d8e51c7a166d39be2a231f456f61f97,74991dd2a6fbef247948c7d93462bb0d6d8e51c7a166d39be2a231f456f61f97,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/stdout.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/step_telemetry.csv,162444,162444,207d0568c65a3e5e9d5e6066b9ec01891382be8249c906004830442920612db8,207d0568c65a3e5e9d5e6066b9ec01891382be8249c906004830442920612db8,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_1/step_telemetry.csv,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/episode_summary.json,1045,1045,a45dbacbcb0a33f93652f13bf8da7732c68346ebce9ae333b96e0e7e104b2116,a45dbacbcb0a33f93652f13bf8da7732c68346ebce9ae333b96e0e7e104b2116,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/episode_summary.json,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stderr.log,10737,10737,af0db1a6a1502725c516c46d2e9f33367937239e3fbe2990eb0fc7bb3679a10a,af0db1a6a1502725c516c46d2e9f33367937239e3fbe2990eb0fc7bb3679a10a,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stderr.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stdout.log,391,391,fc8604180935ec2d0db6b89db2ddfae465485ff5d7c90fc6e889ddc55d1269f8,fc8604180935ec2d0db6b89db2ddfae465485ff5d7c90fc6e889ddc55d1269f8,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/stdout.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/step_telemetry.csv,172465,172465,22b2333d4de973cb21c72b21a5b23d9b29ed00776a9fe081db9c2f11e18dde6d,22b2333d4de973cb21c72b21a5b23d9b29ed00776a9fe081db9c2f11e18dde6d,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_2/pert_seed_2/step_telemetry.csv,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/episode_summary.json,1046,1046,0d3494ddc93538c452698feaaa0b3118c0cad1c8f839360a2bb4a8b7a0478fe2,0d3494ddc93538c452698feaaa0b3118c0cad1c8f839360a2bb4a8b7a0478fe2,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/episode_summary.json,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stderr.log,10737,10737,e2507510ecb1ad0229830d93880f775e1d723cc4f4b204d9bff3c98f0d8f5934,e2507510ecb1ad0229830d93880f775e1d723cc4f4b204d9bff3c98f0d8f5934,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stderr.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stdout.log,392,392,eae0025b44faa588afaed932dae2e99084d91afda048cc9a7ed35d67920bf3ab,eae0025b44faa588afaed932dae2e99084d91afda048cc9a7ed35d67920bf3ab,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/stdout.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/step_telemetry.csv,154802,154802,7051b5beb15fb6515edbd7e20173cff467e79739ddc2c90c3c216744e98ce378,7051b5beb15fb6515edbd7e20173cff467e79739ddc2c90c3c216744e98ce378,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_0/step_telemetry.csv,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/episode_summary.json,1037,1037,2966e738873c5761e0e003e0461c66ee4948a9dd5e96368ed7646028312b9bea,2966e738873c5761e0e003e0461c66ee4948a9dd5e96368ed7646028312b9bea,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/episode_summary.json,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stderr.log,10737,10737,336b92512ca605794154bd3b7e86fca23ed6a083b73455a07b35d2e887e1099e,336b92512ca605794154bd3b7e86fca23ed6a083b73455a07b35d2e887e1099e,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stderr.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stdout.log,391,391,a9bcb4a6c60cd29418bdbc203f47cb3a0c5179d1fe6204b8056723ebd3036a15,a9bcb4a6c60cd29418bdbc203f47cb3a0c5179d1fe6204b8056723ebd3036a15,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/stdout.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/step_telemetry.csv,145137,145137,0e60804f46231bd7d8396d3ce20a4953172d813618e1a7bf4d2c53ae273920fb,0e60804f46231bd7d8396d3ce20a4953172d813618e1a7bf4d2c53ae273920fb,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_1/step_telemetry.csv,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/episode_summary.json,1045,1045,559fe6f271f9df273b92d75ce3a1b5ac2ad085bbc05b51594d408cd92fd26a90,559fe6f271f9df273b92d75ce3a1b5ac2ad085bbc05b51594d408cd92fd26a90,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/episode_summary.json,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stderr.log,10737,10737,e1fab4b210572784bfc7acf201d7b40c4eff81df3905fe020fdce394321cbe06,e1fab4b210572784bfc7acf201d7b40c4eff81df3905fe020fdce394321cbe06,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stderr.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stdout.log,393,393,5a6353ffdc2cd695753b4c671faf5f1cde81200988bed5dd4e70c0d767b357b6,5a6353ffdc2cd695753b4c671faf5f1cde81200988bed5dd4e70c0d767b357b6,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/stdout.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/step_telemetry.csv,373340,373340,711d3826cea0d03e2a401a88ce848c46154c060bdf42f9acd6d6cb46e4233ffe,711d3826cea0d03e2a401a88ce848c46154c060bdf42f9acd6d6cb46e4233ffe,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_06/state_1/det_seed_3/pert_seed_2/step_telemetry.csv,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/episode_summary.json,1047,1047,c120e04d910c4ab693be1b75c3b07787f4568401924f2450b2493fefdf74ddf8,c120e04d910c4ab693be1b75c3b07787f4568401924f2450b2493fefdf74ddf8,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/episode_summary.json,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stderr.log,10737,10737,825ca0fc4f22ef1ac40e4020b2d7cafe27f40093c4223915325b976f2fa141c5,825ca0fc4f22ef1ac40e4020b2d7cafe27f40093c4223915325b976f2fa141c5,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stderr.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stdout.log,393,393,ee51c1e78acca2038038e344ca172faa264b9643d6208c1378d5c5eb4adaa60c,ee51c1e78acca2038038e344ca172faa264b9643d6208c1378d5c5eb4adaa60c,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/stdout.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/step_telemetry.csv,189239,189239,afb3e51a2c05b66435b5687364d8addd169d550159fe484fbcc499d1ffaf3b24,afb3e51a2c05b66435b5687364d8addd169d550159fe484fbcc499d1ffaf3b24,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_0/step_telemetry.csv,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/episode_summary.json,1045,1045,46f3fd397eeb036abd538a81325f7efbb857047e9d1f309ccd3f93ffe69e512e,46f3fd397eeb036abd538a81325f7efbb857047e9d1f309ccd3f93ffe69e512e,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/episode_summary.json,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stderr.log,10737,10737,d3da4118b719a41dbbf6baf7fbbdecfc3eaa23186d61cf753cacaec4879a8935,d3da4118b719a41dbbf6baf7fbbdecfc3eaa23186d61cf753cacaec4879a8935,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stderr.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stdout.log,393,393,0b736025c9f96d454f9039ff59bb1e0e83d53f440a929fb6ecb84522dc22c871,0b736025c9f96d454f9039ff59bb1e0e83d53f440a929fb6ecb84522dc22c871,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/stdout.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/step_telemetry.csv,187348,187348,b841f4feeb84eda9c64ffab3bb9d4c532ad7fcf7e8cb5933d57ae48f13d6bd33,b841f4feeb84eda9c64ffab3bb9d4c532ad7fcf7e8cb5933d57ae48f13d6bd33,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_1/step_telemetry.csv,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/episode_summary.json,994,994,aeb78b0dc3084e1f86e71c9946ce0938a48f0ee57292cbcdf8c70b31bcf43ef7,aeb78b0dc3084e1f86e71c9946ce0938a48f0ee57292cbcdf8c70b31bcf43ef7,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/episode_summary.json,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stderr.log,10737,10737,5b525e4f4a47a23f1b70051e18a5452c61a3bec9f9a34736045a76f5bf53c808,5b525e4f4a47a23f1b70051e18a5452c61a3bec9f9a34736045a76f5bf53c808,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stderr.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stdout.log,392,392,a94723eef1287c559247bcc496aad84f68d159e59aebef5e5694e4b0ea633277,a94723eef1287c559247bcc496aad84f68d159e59aebef5e5694e4b0ea633277,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/stdout.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/step_telemetry.csv,206341,206341,67d7c13ddb84d0534320bf4049eaab58ac227b347e0d411dcb13a334e0676436,67d7c13ddb84d0534320bf4049eaab58ac227b347e0d411dcb13a334e0676436,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_1/pert_seed_2/step_telemetry.csv,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/episode_summary.json,1050,1050,e75f1b69b9f9fca4ea4c7b41576dae563fb7c8b2b072da6997dcb0e85889e56b,e75f1b69b9f9fca4ea4c7b41576dae563fb7c8b2b072da6997dcb0e85889e56b,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/episode_summary.json,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stderr.log,10737,10737,1f1cf3b27018166354134cef93af0ccbdb031b8f4b80f742708f1a9eccaf56b2,1f1cf3b27018166354134cef93af0ccbdb031b8f4b80f742708f1a9eccaf56b2,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stderr.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stdout.log,393,393,b4f8a7b961c94c17d156719481c75c085a12c95ce1bca11cf971e9893b281c69,b4f8a7b961c94c17d156719481c75c085a12c95ce1bca11cf971e9893b281c69,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/stdout.log,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/step_telemetry.csv,217697,217697,98c968af870cbc08364d29f0a224f6bee08e3fddf2527ced309b77101aadfe0d,98c968af870cbc08364d29f0a224f6bee08e3fddf2527ced309b77101aadfe0d,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_0/step_telemetry.csv,True,True,True,PASS
object,RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/episode_summary.json,1050,1050,33c6f9e9488a5f53cd832d198562b64901155614bf454875364b11922f67f69d,33c6f9e9488a5f53cd832d198562b64901155614bf454875364b11922f67f69d,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/RANDOM_TIME_V3/formal_v1/fold_07/state_0/det_seed_2/pert_seed_1/episode_summary.json,True,True,True,PASS
