task,state_id,tier,tier_reason,completeness,copy_rank,n_copies,tie_breaker,n_rows,step_ok,step_note,n_d4_basic_fields,n_d4_privileged_fields,has_detector_candidates,has_provenance,has_artifact_hashes,has_teacher_sidecar,prov_commit,prov_gpu,step_trace_sha256_fast,candidates_sha256_fast,episode_dir
cream_cheese,12,student_train_usable,has_candidates_no_privileged,46,3,3,completeness_rank_3,172,True,172_steps_ok,15,0,1,1,1,1,989449346f873e50,"2,6",f21f3d85ca00f774367a623ba9b2cdfec40b697749ee8d12d9c3e6c9e52e7b0f,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/cream_cheese_s12_reference_attempt1
cream_cheese,14,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",b5cfa7d67af13aa94079a771f2a94cb6f2dbc2c52136fee8d77a1c43590ecb0c,3543102cb56d22618a88aa55993ceb737a4c040e009a2f62572fdfcb4207119b,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/cream_cheese_s14_shadow_attempt1
cream_cheese,17,streaming_replay_usable,full_d4_schema_with_candidates,66,1,5,highest_completeness,124,True,124_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",98e4f09442c404b5b32c859ef603db5b2e472fd95c506ea58a1f04d1633dbb18,1fe8276fa45b6b25fd5995a1c6b239f24fe0347cb39f990a63eff0766dc8084d,/data/liuyu/outputs/d4_34_privileged_replay/cream_cheese_s17_shadow_attempt1
cream_cheese,17,student_train_usable,has_candidates_no_privileged,46,2,5,completeness_rank_2,138,True,138_steps_ok,15,0,1,1,1,1,f2051d9fc8f1939b,"0,1",b38f8f227440cfabdf335eff2414ab1841639ad088edc599663f622e46cc99ad,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_f2051d9_r1/cream_cheese_s17_reference_attempt1
cream_cheese,17,student_train_usable,has_candidates_no_privileged,46,3,5,completeness_rank_3,280,True,280_steps_ok,15,0,1,1,1,1,f2051d9fc8f1939b,"0,1",0d15b142d8d48eb5573aa0d8fb52fae2a8403bf30793eb80ecffdc6e5d290bff,fdef24ded0804252093628a3d62b82be1d9762c596a46650ed0ea58d5523a351,/data/liuyu/outputs/d4_3b_panel_f2051d9_r1/cream_cheese_s17_shadow_attempt1
cream_cheese,17,student_train_usable,has_candidates_no_privileged,46,4,5,completeness_rank_4,124,True,124_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",b2155712a784cb0b3491a329dab66b1ab6321a9e0be56da4fc8ca78f2d95cee1,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/cream_cheese_s17_reference_attempt1
cream_cheese,17,student_train_usable,has_candidates_no_privileged,46,5,5,completeness_rank_5,124,True,124_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",b2155712a784cb0b3491a329dab66b1ab6321a9e0be56da4fc8ca78f2d95cee1,1fe8276fa45b6b25fd5995a1c6b239f24fe0347cb39f990a63eff0766dc8084d,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/cream_cheese_s17_shadow_attempt1
cream_cheese,20,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,135,True,135_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"3,1",7e091548c6dd2cd1dfe2abd123bac79236f78dec9b56a7b42ed3b712fded9db7,57d585215e13d5d5da0e3623fe7e547be4a0c268fe4d26b60a30760eee8463d7,/data/liuyu/outputs/d44d_balanced120_gpu13_r1/cream_cheese_s20_shadow_attempt1
cream_cheese,21,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"1,3",4323b7348ce544639018a43b367dd2b9efcc54b441cdb4cfec383e6f1bf40ee8,635ebaf8f9db24a69b2408618bff64b7d788d94b5b323e7b819f60e292296ca2,/data/liuyu/outputs/d44d_balanced120_gpu13_r1/cream_cheese_s21_shadow_attempt1
cream_cheese,25,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,136,True,136_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",7cba2684a00156d7815b71779db03b33e28a981cf9f355304d4cb6763dd129cf,31597be0e9dbff8098593d6577824ee5ee7341353726dade42474338e513d429,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/cream_cheese_s25_shadow_attempt1
cream_cheese,29,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,213,True,213_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",91ba952b67d62ed723d0d289af548f649f6837b7c89ed31b9a4d48345fcc60bf,73532fd215c8b9a71cd1cf3239478c1eb2e65567cde9ec14eedb336d61ee0b58,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/cream_cheese_s29_shadow_attempt1
cream_cheese,30,streaming_replay_usable,full_d4_schema_with_candidates,66,1,5,highest_completeness,126,True,126_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",3f0c5c728255234107f869bc14c5d89e34b5c26a5f9d605865d89e26b4d5ac1a,c575350097ae2e79c59e69cf87bd8785a77ba382356557a1fc3f01566b4873cd,/data/liuyu/outputs/d4_34_privileged_replay/cream_cheese_s30_shadow_attempt1
cream_cheese,30,student_train_usable,has_candidates_no_privileged,46,2,5,completeness_rank_2,126,True,126_steps_ok,15,0,1,1,1,1,59cdd0166bd4f00c,"2,6",687bcf7c18416db43294b5c2da731ba3039eff5d10248362a7c726774221d929,c575350097ae2e79c59e69cf87bd8785a77ba382356557a1fc3f01566b4873cd,/data/liuyu/outputs/d4_crossover_gpu26_v2/cream_cheese_s30_shadow_attempt1
cream_cheese,30,student_train_usable,has_candidates_no_privileged,46,3,5,completeness_rank_3,126,True,126_steps_ok,15,0,1,1,1,1,59cdd0166bd4f00c,"2,6",687bcf7c18416db43294b5c2da731ba3039eff5d10248362a7c726774221d929,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_crossover_gpu26_v2/cream_cheese_s30_reference_attempt1
cream_cheese,30,student_train_usable,has_candidates_no_privileged,46,4,5,completeness_rank_4,129,True,129_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",925949e122e41d567cbc5e142465665a07805a84de22c9a97f5b13dbdc64cd2d,f687f1707838c2006f1d9f5d442d7015f09243ad2f251e7477bb103230884a79,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/cream_cheese_s30_shadow_attempt1
cream_cheese,30,student_train_usable,has_candidates_no_privileged,46,5,5,completeness_rank_5,128,True,128_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",9685ea6d054ff65b8611ff24ef7af3d2fe5fbf66ce659d4c6fccd52fc63fe05d,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/cream_cheese_s30_reference_attempt1
cream_cheese,34,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"3,1",a377006ffe93b5d45f97eaa1e599db2eba3b62a600c482bf8bbba111728d6e5e,f9dd844a32e85c6d105b63360ad86bfa3c27eb759f37c57511c69d7477b62787,/data/liuyu/outputs/d44d_balanced120_gpu13_r1/cream_cheese_s34_shadow_attempt1
cream_cheese,42,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"3,1",09198df18b906285bf52d34f07f326feefb79a1955c37daffb31dc6b589f3268,a8d82a7355258cab6e8a913ef996f67c9ebc1d0f8717a228fe49f6a47ddbb1f1,/data/liuyu/outputs/d44d_balanced120_gpu13_r1/cream_cheese_s42_shadow_attempt1
cream_cheese,47,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,118,True,118_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"1,3",38b6a5f94c7d3d4ce8bad5870e679c9ed184613e08078070deb02b8a9ff9c8db,46da0a4f1940d3406961d9df9a050639d5aefbd62f739f1c4e4284f67c15b482,/data/liuyu/outputs/d44d_balanced120_gpu13_r1/cream_cheese_s47_shadow_attempt1
cream_cheese,49,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,125,True,125_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",153f943b4543901a7f90c3d2379719f987f80f33167b8e9b309166b2bc278ffc,30cfa82fea510c1f997f42521cde076058b8c266070e02398347518e8aa91c45,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/cream_cheese_s49_shadow_attempt1
ketchup,2,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,140,True,140_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",9b62fd7ebfc971a840a92fc0edd278bac05087161daa6dfb13c22f9b8f24ea60,e3fceb8efd43fe9308d576f398c591361236978d97923ef8fc176eb5c9b1b097,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/ketchup_s2_shadow_attempt1
ketchup,7,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,152,True,152_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",79bd1187dfb7448e819edfd60556ef443804767e16b2643d3b934fab18009c23,a395f41ccec0c8ec5db38ad091f33063982082eccea5197bd34779169dfcf620,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/ketchup_s7_shadow_attempt1
ketchup,8,streaming_replay_usable,full_d4_schema_with_candidates,66,1,5,highest_completeness,194,True,194_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",90ebf4429cffd30e69a021d3c0a6753bce680cccedde067114705d84986f5801,110ca6cc3e645e82eaaf25411c78818600f0dab53b38163abd8ad5306595dfac,/data/liuyu/outputs/d4_34_privileged_replay/ketchup_s8_shadow_attempt1
ketchup,8,student_train_usable,has_candidates_no_privileged,46,2,5,completeness_rank_2,145,True,145_steps_ok,15,0,1,1,1,1,f2051d9fc8f1939b,"0,1",71bf696abb572b7dc1a4c28fe486eb4bf372648ed5131ffd98d12abec9d44354,a627c1d3a4e17c10167aa0334ab93b32c1928ff275fefc8f2cf530bdf8c1bbc7,/data/liuyu/outputs/d4_3b_panel_f2051d9_r1/ketchup_s8_shadow_attempt1
ketchup,8,student_train_usable,has_candidates_no_privileged,46,3,5,completeness_rank_3,144,True,144_steps_ok,15,0,1,1,1,1,f2051d9fc8f1939b,"0,1",184491667f8b64e493a91bc69ade3a0af8a611dbb380d47973e5749373ef2fee,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_f2051d9_r1/ketchup_s8_reference_attempt1
ketchup,8,student_train_usable,has_candidates_no_privileged,46,4,5,completeness_rank_4,194,True,194_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",4992566428bcac44832e3f83506ec1cbd0e7bd4c32d80ad178cb1c6012b2a7ae,110ca6cc3e645e82eaaf25411c78818600f0dab53b38163abd8ad5306595dfac,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/ketchup_s8_shadow_attempt1
ketchup,8,student_train_usable,has_candidates_no_privileged,46,5,5,completeness_rank_5,194,True,194_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",4992566428bcac44832e3f83506ec1cbd0e7bd4c32d80ad178cb1c6012b2a7ae,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/ketchup_s8_reference_attempt1
ketchup,9,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,159,True,159_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",8ac25b429d9f294fc69ac783d1229b9dfbfa55207fa4ca8c5ef89f7365bbc95a,d746e992468205751b08eab221d0a4e48203dfe6eee8213d62d460d0d3670039,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/ketchup_s9_shadow_attempt1
ketchup,10,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,164,True,164_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",c45cfc42ac9d5ed287b66fa2198c46feb3ab4ce5870e744c07e47f5194cde5c1,613880050f689a5b54f7db8ff215980e1ca78d3599c11ddbe69efed8c4fbd255,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/ketchup_s10_shadow_attempt1
ketchup,16,streaming_replay_usable,full_d4_schema_with_candidates,66,1,3,highest_completeness,141,True,141_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",a8920694f2d2d88f10e606528c177cb3cbc4f15b66d16e70380ea7fb39288a06,09fe4559cdd8db4df353a52595e4f691ab0aa6700c5de8650138d98b949a6003,/data/liuyu/outputs/d4_34_privileged_replay/ketchup_s16_shadow_attempt1
ketchup,16,student_train_usable,has_candidates_no_privileged,46,2,3,completeness_rank_2,141,True,141_steps_ok,15,0,1,1,1,1,989449346f873e50,"2,6",ff57f2b9228868fb5a4c09ae4ee558f944ae62f777903e5297c9168db5f6cca6,09fe4559cdd8db4df353a52595e4f691ab0aa6700c5de8650138d98b949a6003,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/ketchup_s16_shadow_attempt1
ketchup,16,student_train_usable,has_candidates_no_privileged,46,3,3,completeness_rank_3,141,True,141_steps_ok,15,0,1,1,1,1,989449346f873e50,"2,6",ff57f2b9228868fb5a4c09ae4ee558f944ae62f777903e5297c9168db5f6cca6,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/ketchup_s16_reference_attempt1
ketchup,18,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,149,True,149_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",aaea106d760aba3459df838daddfa2ec03a7893ff76dd6e83cf486a409dd3df0,ea749d2257109fed92a27d1ff4b7da6d08aed80ed3bd6b7f892872b9fcb9a39f,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/ketchup_s18_shadow_attempt1
ketchup,24,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,245,True,245_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",c63cd452dc48c5578a78bb1ab70a2daa1ab4ea22c1f5aeebb91151004f25e017,adafa3069f58559100eb51ee68e7864038576f26ca7a8257d0d3bb5f436ecc7e,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/ketchup_s24_shadow_attempt1
ketchup,28,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,145,True,145_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",a0856209e7c5e33e62f6c28e5e6df208ed7cf3c5ef608a567cbb59bdce16d56c,ab5fc2ee20a6746bf8327f7e227e0e27f12b5a6ab234c75f35489b63f5160b80,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/ketchup_s28_shadow_attempt1
ketchup,29,streaming_replay_usable,full_d4_schema_with_candidates,66,1,5,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",83c2d8a2dc0361a9929a242e39afc8fa127a64dfbc212b013c15d21d06e66b29,3b57d68e356226cb34908eeea049fa87b2f5f7fdda5bb2e2e04917f5415e00ef,/data/liuyu/outputs/d4_34_privileged_replay/ketchup_s29_shadow_attempt1
ketchup,29,student_train_usable,has_candidates_no_privileged,46,2,5,completeness_rank_2,280,True,280_steps_ok,15,0,1,1,1,1,59cdd0166bd4f00c,"2,6",b645a632e700a84ce0117fd55c78ace428bb86d4a48540acf0ec3dba65f9c639,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_crossover_gpu26_v2/ketchup_s29_reference_attempt1
ketchup,29,student_train_usable,has_candidates_no_privileged,46,3,5,completeness_rank_3,280,True,280_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"2,6",b645a632e700a84ce0117fd55c78ace428bb86d4a48540acf0ec3dba65f9c639,3b57d68e356226cb34908eeea049fa87b2f5f7fdda5bb2e2e04917f5415e00ef,/data/liuyu/outputs/d4_crossover_gpu26_v2/ketchup_s29_shadow_attempt1
ketchup,29,student_train_usable,has_candidates_no_privileged,46,4,5,completeness_rank_4,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",01c1071c33bfa82e32cab0e306bb79188717418d7ed0d3a3ddd11325459d516e,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/ketchup_s29_reference_attempt1
ketchup,29,student_train_usable,has_candidates_no_privileged,46,5,5,completeness_rank_5,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",4c19c11e0c06574d66fb28182b71233a290c6ea6069864bdd9d4212cb0959f9d,7230448cb30689757562bc91a92e70c87ffdc3483dc1a8298d9a37d95c49759e,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/ketchup_s29_shadow_attempt1
ketchup,30,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,137,True,137_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",483f4062af49fab8eb9f836730817893215ac73ce0734d480c4313ebbcdaf5ea,9ed3d25e2d4570f7ec920e902d027d8d4cc6f0e772b78097808edd62355b3b38,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/ketchup_s30_shadow_attempt1
ketchup,31,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,134,True,134_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",b0d6286eeebe1a4f1ab1842274cc5de7b529285f8e3238dd9d3c164d8eeba771,11e804278c1e1fac86250f8566b3334f08aa19bfdea38a47fd681de7d9d050ed,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/ketchup_s31_shadow_attempt1
ketchup,34,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,165,True,165_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",265e1007fa4cc774ad7fb681625da8220e3a7c6828ed7d79b77a9305fca71d38,fa66b69506749d1295c3bd9ab0d4de2e3f73ec715a93ebc7fb198406dd0e2d8a,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/ketchup_s34_shadow_attempt1
ketchup,37,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",08cd32c8414a8a7d13c31781c4fc76d3614b5e295206868253878290eafd800d,28a0c5307d3fd791cfcc27e9ed9d6b35252f85606d000c3a5aa1131a0be7ca53,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/ketchup_s37_shadow_attempt1
ketchup,42,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,146,True,146_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",8aa289cbb81db08bfd249f8f3bb2ad471f921280ce0a4f1e57822c1f3d7062a9,e6b356087a7f03b6b071d73379e1e1acd8760943ad5f3feb86680419749c3405,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/ketchup_s42_shadow_attempt1
milk,0,streaming_replay_usable,full_d4_schema_with_candidates,66,1,3,highest_completeness,140,True,140_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",7e21b7fbedd8a083a0ceff077bd865336ab5d0d77b56dfb1f835ae5592b81069,aad0dd1264f42978d11a4248db1352a193cbcfab24f8dda3c0c0c482bc775a75,/data/liuyu/outputs/d4_34_privileged_replay/milk_s0_shadow_attempt1
milk,0,student_train_usable,has_candidates_no_privileged,46,2,3,completeness_rank_2,140,True,140_steps_ok,15,0,1,1,1,1,989449346f873e50,"2,6",e21dda942a04c0f8ea6a9936e8cadb9786e9875591d7bc5fe0a0b3f4f6db7ceb,aad0dd1264f42978d11a4248db1352a193cbcfab24f8dda3c0c0c482bc775a75,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/milk_s0_shadow_attempt1
milk,0,student_train_usable,has_candidates_no_privileged,46,3,3,completeness_rank_3,140,True,140_steps_ok,15,0,1,1,1,1,989449346f873e50,"2,6",e21dda942a04c0f8ea6a9936e8cadb9786e9875591d7bc5fe0a0b3f4f6db7ceb,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/milk_s0_reference_attempt1
milk,1,streaming_replay_usable,full_d4_schema_with_candidates,66,1,7,highest_completeness,123,True,123_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",a1e3c02cfa422e8bcf0d3ac24432d04761d8bdc1d60d9912a62b14fdff619239,b87667dbc5842b245531c7bf28bd49c18d2f965fac8fc6693fb0f2ce0712ca52,/data/liuyu/outputs/d4_34_privileged_replay/milk_s1_shadow_attempt1
milk,1,student_train_usable,has_candidates_no_privileged,46,2,7,completeness_rank_2,135,True,135_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"4,5",6f6758eb49db2f1dceac4b1cfc63738d255fde6dce8f3f3bf3e33462377aaefa,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_gpu45_diag/milk_s1_reference_attempt1
milk,1,student_train_usable,has_candidates_no_privileged,46,3,7,completeness_rank_3,196,True,196_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"4,5",6e014f94d7498e2bf4a276ba59fc643eac4e08c721af36a5ec19ed87a8cacbfa,4f076c73ed0f2f444a16633d71f9d5598984809a4b81f187052236f989cbeb98,/data/liuyu/outputs/d4_gpu45_diag/milk_s1_shadow_attempt1
milk,1,student_train_usable,has_candidates_no_privileged,46,4,7,completeness_rank_4,123,True,123_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"2,6",d514cd3c44b11ce4463fa6f8d40605bb64b4def0065fd61a49ea27988d7acafc,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_crossover_gpu26_v2/milk_s1_reference_attempt1
milk,1,student_train_usable,has_candidates_no_privileged,46,5,7,completeness_rank_5,123,True,123_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"2,6",d514cd3c44b11ce4463fa6f8d40605bb64b4def0065fd61a49ea27988d7acafc,b87667dbc5842b245531c7bf28bd49c18d2f965fac8fc6693fb0f2ce0712ca52,/data/liuyu/outputs/d4_crossover_gpu26_v2/milk_s1_shadow_attempt1
milk,1,student_train_usable,has_candidates_no_privileged,46,6,7,completeness_rank_6,133,True,133_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",8aeef761419b3ddae64b7c65316011863428fe762291e1c3cf996e84852b2aae,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/milk_s1_reference_attempt1
milk,1,student_train_usable,has_candidates_no_privileged,46,7,7,completeness_rank_7,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",77611b49fee9ef71aa0c5e4c4d49661d6cb8fbea70c6d11316dacad73d713de1,aefa48643f3d16621a942eb6f6f7f48e9970aabed9a2f244c27c9ef6af0d324a,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/milk_s1_shadow_attempt1
milk,2,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,209,True,209_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",5c87f46a1d5e1eaacf19999df302944d583f113336badfd8968a55e74b21bfea,cd4d45f67ab2c1e4b7d1f546fabb8e117653093e36500b8e5649290fa5526e7b,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/milk_s2_shadow_attempt1
milk,7,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,128,True,128_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",fc4be270fe38161a73ab89c0950df33d3728d22d9a109ecc5108f862e62bee2d,14c311c3f808625255a6a25eeacaa2181beb884f52d559a0e25d1b9352b11d81,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/milk_s7_shadow_attempt1
milk,9,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,156,True,156_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",25f71c19e803c25b0c12b653e40a2a9558536434b9c62daaad380a027ceeddfb,a3ea0613744788afdeea96a811427fab9337eb194352ad834b7eaa1f662347ea,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/milk_s9_shadow_attempt1
milk,10,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",df6f869ad35cba2aae595dcb4c761598713866d61f90aa73849380997b0493d5,b685a87b9a74f7a1d6017fb66cb7b863231d6e8f9d9706d4db7716fe05b3c40e,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/milk_s10_shadow_attempt1
milk,11,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,137,True,137_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",ba73285cb20df8e829f0697456cf95ea270f70ece5e54af79aa148141da0ba4e,b424c1b8ecf4348c48db95db87ff74264e80e4b8223b02482a0d7604691bba9e,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/milk_s11_shadow_attempt1
milk,12,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,128,True,128_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",2458cb57abd5c02df4b196b5f40eb2b4663168d01d366841932ce6795ce0376d,d80d6ab379701b811a0ffad4e120b5ab9a78af8cc71cee8ee2729d6e0340cc61,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/milk_s12_shadow_attempt1
milk,15,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,114,True,114_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",17796f7770bde885d7e0cc5c48fb7642499d343863caf6a39b489e24c04a97d5,f86f1bdbdaaafd3d2380163fc63bdc2e6d9e1baf844dade849884b6e7efc13cf,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/milk_s15_shadow_attempt1
milk,18,streaming_replay_usable,full_d4_schema_with_candidates,66,1,5,highest_completeness,141,True,141_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",812305fe1dcd51d924bea591491434b81c3d444ac30360717b74004569d70b33,b5d1d020f4338bb06cda3e96bf0e928e28bc278b2c249a4855fdf49366a2ac9b,/data/liuyu/outputs/d4_34_privileged_replay/milk_s18_shadow_attempt1
milk,18,student_train_usable,has_candidates_no_privileged,46,2,5,completeness_rank_2,141,True,141_steps_ok,15,0,1,1,1,1,f2051d9fc8f1939b,"0,1",ced0604b3b6710b4f60d20a7a4024f719b31810b272f0fd56165649c4649bce0,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_f2051d9_r1/milk_s18_reference_attempt1
