trace_id,task_key,state_id,seed,provenance_pass,field_validity_pass,open_convention_pass,remap_pass,n_total_rows,n_gripper_valid_rows,n_neutral_rows,remap_field_issue_count,grasp_privilege_valid,n_close_candidates,n_tp_qualifying_candidates,teacher_p_step,teacher_r_step,category,failure_detail
trace_milk_s45_w0_10_s20d_clean_seed0_job330276,milk,45,0,True,True,True,True,141,141,0,0,True,2,1,52,52,ELIGIBLE_MULTI_CANDIDATE,
trace_milk_s46_w0_10_s20d_clean_seed0_job330277,milk,46,0,True,True,True,True,129,129,0,0,True,1,1,53,53,ELIGIBLE_SINGLE_CANDIDATE,
trace_milk_s48_w0_10_s20d_clean_seed0_job330279,milk,48,0,True,True,True,True,203,203,0,0,True,5,0,-1,44,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_milk_s49_w0_10_s20d_clean_seed0_job330280,milk,49,0,True,True,True,True,142,142,0,0,True,3,2,52,52,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_orange_juice_s10_w0_10_s20d_clean_seed0_job330281,orange_juice,10,0,True,True,True,True,280,280,0,0,True,0,0,-1,-1,NO_CLOSE_CANDIDATE,
trace_orange_juice_s11_w0_10_s20d_clean_seed0_job330282,orange_juice,11,0,True,True,True,True,169,169,0,0,True,3,1,96,14,ELIGIBLE_MULTI_CANDIDATE,
trace_orange_juice_s12_w0_10_s20d_clean_seed0_job330283,orange_juice,12,0,True,True,True,True,137,137,0,0,True,1,1,59,59,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s13_w0_10_s20d_clean_seed0_job330284,orange_juice,13,0,True,True,True,True,139,139,0,0,True,2,1,58,58,ELIGIBLE_MULTI_CANDIDATE,
trace_orange_juice_s14_w0_10_s20d_clean_seed0_job330285,orange_juice,14,0,True,True,True,True,135,135,0,0,True,1,1,61,61,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s15_w0_10_s20d_clean_seed0_job330286,orange_juice,15,0,True,True,True,True,121,121,0,0,True,4,1,40,40,ELIGIBLE_MULTI_CANDIDATE,
trace_orange_juice_s16_w0_10_s20d_clean_seed0_job330287,orange_juice,16,0,True,True,True,True,123,123,0,0,True,1,1,53,53,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s17_w0_10_s20d_clean_seed0_job330288,orange_juice,17,0,True,True,True,True,280,280,0,0,True,0,0,-1,-1,NO_CLOSE_CANDIDATE,
trace_orange_juice_s18_w0_10_s20d_clean_seed0_job330289,orange_juice,18,0,True,True,True,True,280,280,0,0,True,0,0,-1,-1,NO_CLOSE_CANDIDATE,
trace_orange_juice_s19_w0_10_s20d_clean_seed0_job330290,orange_juice,19,0,True,True,True,True,170,170,0,0,True,1,1,93,93,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s20_w0_10_s20d_clean_seed0_job330291,orange_juice,20,0,True,True,True,True,280,280,0,0,True,1,1,203,203,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s21_w0_10_s20d_clean_seed0_job330292,orange_juice,21,0,True,True,True,True,111,111,0,0,True,1,1,49,49,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293,orange_juice,22,0,True,True,True,True,214,214,0,0,True,9,1,129,58,ELIGIBLE_MULTI_CANDIDATE,
trace_orange_juice_s23_w0_10_s20d_clean_seed0_job330294,orange_juice,23,0,True,True,True,True,163,163,0,0,True,1,1,91,91,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s24_w0_10_s20d_clean_seed0_job330295,orange_juice,24,0,True,True,True,True,119,119,0,0,True,2,2,48,48,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_orange_juice_s25_w0_10_s20d_clean_seed0_job330296,orange_juice,25,0,True,True,True,True,280,280,0,0,True,2,2,228,228,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_orange_juice_s26_w0_10_s20d_clean_seed0_job330297,orange_juice,26,0,True,True,True,True,125,125,0,0,True,1,1,55,55,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s27_w0_10_s20d_clean_seed0_job330298,orange_juice,27,0,True,True,True,True,280,280,0,0,True,21,0,-1,63,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_orange_juice_s28_w0_10_s20d_clean_seed0_job330299,orange_juice,28,0,True,True,True,True,119,119,0,0,True,1,1,49,49,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s29_w0_10_s20d_clean_seed0_job330300,orange_juice,29,0,True,True,True,True,134,134,0,0,True,1,1,62,62,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s30_w0_10_s20d_clean_seed0_job330301,orange_juice,30,0,True,True,True,True,142,142,0,0,True,1,1,63,63,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s31_w0_10_s20d_clean_seed0_job330302,orange_juice,31,0,True,True,True,True,165,165,0,0,True,3,2,69,39,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_orange_juice_s32_w0_10_s20d_clean_seed0_job330303,orange_juice,32,0,True,True,True,True,228,228,0,0,True,2,1,142,142,ELIGIBLE_MULTI_CANDIDATE,
trace_orange_juice_s34_w0_10_s20d_clean_seed0_job330305,orange_juice,34,0,True,True,True,True,125,125,0,0,True,1,1,56,56,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s35_w0_10_s20d_clean_seed0_job330306,orange_juice,35,0,True,True,True,True,116,116,0,0,True,2,2,53,53,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_orange_juice_s36_w0_10_s20d_clean_seed0_job330307,orange_juice,36,0,True,True,True,True,120,120,0,0,True,1,1,53,53,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37,0,True,True,True,True,213,213,0,0,True,15,1,134,11,ELIGIBLE_MULTI_CANDIDATE,
trace_orange_juice_s38_w0_10_s20d_clean_seed0_job330309,orange_juice,38,0,True,True,True,True,280,280,0,0,True,10,0,-1,97,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_orange_juice_s39_w0_10_s20d_clean_seed0_job330310,orange_juice,39,0,True,True,True,True,112,112,0,0,True,1,1,43,43,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311,orange_juice,40,0,True,True,True,True,228,228,0,0,True,7,1,61,61,ELIGIBLE_MULTI_CANDIDATE,
trace_orange_juice_s41_w0_10_s20d_clean_seed0_job330312,orange_juice,41,0,True,True,True,True,140,140,0,0,True,3,3,57,57,TEACHER_P_AMBIGUOUS,tp_qualifying=3
trace_orange_juice_s42_w0_10_s20d_clean_seed0_job330313,orange_juice,42,0,True,True,True,True,280,280,0,0,True,0,0,-1,-1,NO_CLOSE_CANDIDATE,
trace_orange_juice_s43_w0_10_s20d_clean_seed0_job330314,orange_juice,43,0,True,True,True,True,147,147,0,0,True,3,1,66,66,ELIGIBLE_MULTI_CANDIDATE,
trace_orange_juice_s44_w0_10_s20d_clean_seed0_job330315,orange_juice,44,0,True,True,True,True,124,124,0,0,True,2,2,56,56,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_orange_juice_s45_w0_10_s20d_clean_seed0_job330316,orange_juice,45,0,True,True,True,True,109,109,0,0,True,2,2,36,36,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_orange_juice_s46_w0_10_s20d_clean_seed0_job330317,orange_juice,46,0,True,True,True,True,136,136,0,0,True,5,2,51,48,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_orange_juice_s47_w0_10_s20d_clean_seed0_job330318,orange_juice,47,0,True,True,True,True,132,132,0,0,True,1,1,54,54,ELIGIBLE_SINGLE_CANDIDATE,
trace_orange_juice_s48_w0_10_s20d_clean_seed0_job330319,orange_juice,48,0,True,True,True,True,144,144,0,0,True,3,2,62,56,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_orange_juice_s49_w0_10_s20d_clean_seed0_job330320,orange_juice,49,0,True,True,True,True,143,143,0,0,True,1,1,61,61,ELIGIBLE_SINGLE_CANDIDATE,
trace_salad_dressing_s10_w0_10_s20d_clean_seed0_job330321,salad_dressing,10,0,True,True,True,True,120,120,0,0,True,3,2,46,46,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s11_w0_10_s20d_clean_seed0_job330322,salad_dressing,11,0,True,True,True,True,136,136,0,0,True,3,1,59,59,ELIGIBLE_MULTI_CANDIDATE,
trace_salad_dressing_s12_w0_10_s20d_clean_seed0_job330323,salad_dressing,12,0,True,True,True,True,132,132,0,0,True,3,1,61,55,ELIGIBLE_MULTI_CANDIDATE,
trace_salad_dressing_s13_w0_10_s20d_clean_seed0_job330324,salad_dressing,13,0,True,True,True,True,116,116,0,0,True,1,1,46,46,ELIGIBLE_SINGLE_CANDIDATE,
trace_salad_dressing_s14_w0_10_s20d_clean_seed0_job330325,salad_dressing,14,0,True,True,True,True,134,134,0,0,True,1,1,63,63,ELIGIBLE_SINGLE_CANDIDATE,
trace_salad_dressing_s15_w0_10_s20d_clean_seed0_job330326,salad_dressing,15,0,True,True,True,True,127,127,0,0,True,2,2,58,58,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s16_w0_10_s20d_clean_seed0_job330327,salad_dressing,16,0,True,True,True,True,116,116,0,0,True,2,1,50,50,ELIGIBLE_MULTI_CANDIDATE,
trace_salad_dressing_s17_w0_10_s20d_clean_seed0_job330328,salad_dressing,17,0,True,True,True,True,116,116,0,0,True,2,1,49,49,ELIGIBLE_MULTI_CANDIDATE,
trace_salad_dressing_s18_w0_10_s20d_clean_seed0_job330329,salad_dressing,18,0,True,True,True,True,280,280,0,0,True,16,0,-1,112,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_salad_dressing_s19_w0_10_s20d_clean_seed0_job330330,salad_dressing,19,0,True,True,True,True,124,124,0,0,True,3,2,52,52,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21,0,True,True,True,True,280,280,0,0,True,18,2,218,48,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s23_w0_10_s20d_clean_seed0_job330334,salad_dressing,23,0,True,True,True,True,151,151,0,0,True,3,2,69,67,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24,0,True,True,True,True,233,233,0,0,True,11,2,161,81,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s25_w0_10_s20d_clean_seed0_job330336,salad_dressing,25,0,True,True,True,True,121,121,0,0,True,2,2,48,48,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s26_w0_10_s20d_clean_seed0_job330337,salad_dressing,26,0,True,True,True,True,118,118,0,0,True,1,1,44,44,ELIGIBLE_SINGLE_CANDIDATE,
trace_salad_dressing_s27_w0_10_s20d_clean_seed0_job330338,salad_dressing,27,0,True,True,True,True,280,280,0,0,True,3,0,-1,59,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_salad_dressing_s28_w0_10_s20d_clean_seed0_job330339,salad_dressing,28,0,True,True,True,True,280,280,0,0,True,19,2,153,84,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s29_w0_10_s20d_clean_seed0_job330340,salad_dressing,29,0,True,True,True,True,130,130,0,0,True,2,1,57,57,ELIGIBLE_MULTI_CANDIDATE,
trace_salad_dressing_s30_w0_10_s20d_clean_seed0_job330341,salad_dressing,30,0,True,True,True,True,97,97,0,0,True,3,1,39,32,ELIGIBLE_MULTI_CANDIDATE,
trace_salad_dressing_s31_w0_10_s20d_clean_seed0_job330342,salad_dressing,31,0,True,True,True,True,177,177,0,0,True,4,1,105,66,ELIGIBLE_MULTI_CANDIDATE,
trace_salad_dressing_s32_w0_10_s20d_clean_seed0_job330343,salad_dressing,32,0,True,True,True,True,280,280,0,0,True,29,0,-1,67,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_salad_dressing_s33_w0_10_s20d_clean_seed0_job330344,salad_dressing,33,0,True,True,True,True,133,133,0,0,True,1,1,59,59,ELIGIBLE_SINGLE_CANDIDATE,
trace_salad_dressing_s34_w0_10_s20d_clean_seed0_job330345,salad_dressing,34,0,True,True,True,True,189,189,0,0,True,1,1,121,121,ELIGIBLE_SINGLE_CANDIDATE,
trace_salad_dressing_s37_w0_10_s20d_clean_seed0_job330348,salad_dressing,37,0,True,True,True,True,131,131,0,0,True,2,2,56,56,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s38_w0_10_s20d_clean_seed0_job330349,salad_dressing,38,0,True,True,True,True,137,137,0,0,True,3,1,64,64,ELIGIBLE_MULTI_CANDIDATE,
trace_salad_dressing_s39_w0_10_s20d_clean_seed0_job330350,salad_dressing,39,0,True,True,True,True,280,280,0,0,True,3,0,-1,58,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_salad_dressing_s40_w0_10_s20d_clean_seed0_job330351,salad_dressing,40,0,True,True,True,True,127,127,0,0,True,3,1,50,46,ELIGIBLE_MULTI_CANDIDATE,
trace_salad_dressing_s41_w0_10_s20d_clean_seed0_job330352,salad_dressing,41,0,True,True,True,True,115,115,0,0,True,1,1,47,47,ELIGIBLE_SINGLE_CANDIDATE,
trace_salad_dressing_s42_w0_10_s20d_clean_seed0_job330353,salad_dressing,42,0,True,True,True,True,280,280,0,0,True,8,0,-1,68,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_salad_dressing_s43_w0_10_s20d_clean_seed0_job330354,salad_dressing,43,0,True,True,True,True,128,128,0,0,True,3,2,54,51,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s44_w0_10_s20d_clean_seed0_job330355,salad_dressing,44,0,True,True,True,True,139,139,0,0,True,3,3,68,68,TEACHER_P_AMBIGUOUS,tp_qualifying=3
trace_salad_dressing_s45_w0_10_s20d_clean_seed0_job330356,salad_dressing,45,0,True,True,True,True,280,280,0,0,True,22,0,-1,52,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_salad_dressing_s46_w0_10_s20d_clean_seed0_job330357,salad_dressing,46,0,True,True,True,True,143,143,0,0,True,2,2,69,69,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s48_w0_10_s20d_clean_seed0_job330359,salad_dressing,48,0,True,True,True,True,140,140,0,0,True,2,2,68,68,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_salad_dressing_s49_w0_10_s20d_clean_seed0_job330360,salad_dressing,49,0,True,True,True,True,137,137,0,0,True,1,1,69,69,ELIGIBLE_SINGLE_CANDIDATE,
trace_tomato_sauce_s10_w0_10_s20d_clean_seed0_job330361,tomato_sauce,10,0,True,True,True,True,123,123,0,0,True,3,1,54,54,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s11_w0_10_s20d_clean_seed0_job330362,tomato_sauce,11,0,True,True,True,True,121,121,0,0,True,2,1,56,56,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s12_w0_10_s20d_clean_seed0_job330363,tomato_sauce,12,0,True,True,True,True,164,164,0,0,True,9,1,68,68,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s13_w0_10_s20d_clean_seed0_job330364,tomato_sauce,13,0,True,True,True,True,141,141,0,0,True,4,1,70,70,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s14_w0_10_s20d_clean_seed0_job330365,tomato_sauce,14,0,True,True,True,True,280,280,0,0,True,33,0,-1,3,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_tomato_sauce_s15_w0_10_s20d_clean_seed0_job330366,tomato_sauce,15,0,True,True,True,True,280,280,0,0,True,27,1,169,56,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s16_w0_10_s20d_clean_seed0_job330367,tomato_sauce,16,0,True,True,True,True,280,280,0,0,True,23,0,-1,129,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_tomato_sauce_s17_w0_10_s20d_clean_seed0_job330368,tomato_sauce,17,0,True,True,True,True,142,142,0,0,True,3,0,-1,4,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_tomato_sauce_s18_w0_10_s20d_clean_seed0_job330369,tomato_sauce,18,0,True,True,True,True,162,162,0,0,True,9,1,70,70,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s19_w0_10_s20d_clean_seed0_job330370,tomato_sauce,19,0,True,True,True,True,132,132,0,0,True,3,1,54,54,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s20_w0_10_s20d_clean_seed0_job330371,tomato_sauce,20,0,True,True,True,True,149,149,0,0,True,3,3,81,81,TEACHER_P_AMBIGUOUS,tp_qualifying=3
trace_tomato_sauce_s22_w0_10_s20d_clean_seed0_job330373,tomato_sauce,22,0,True,True,True,True,156,156,0,0,True,8,2,64,64,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_tomato_sauce_s23_w0_10_s20d_clean_seed0_job330374,tomato_sauce,23,0,True,True,True,True,148,148,0,0,True,2,1,141,69,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s24_w0_10_s20d_clean_seed0_job330375,tomato_sauce,24,0,True,True,True,True,280,280,0,0,True,35,1,234,39,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s25_w0_10_s20d_clean_seed0_job330376,tomato_sauce,25,0,True,True,True,True,280,280,0,0,True,30,0,-1,10,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_tomato_sauce_s26_w0_10_s20d_clean_seed0_job330377,tomato_sauce,26,0,True,True,True,True,115,115,0,0,True,2,2,56,56,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_tomato_sauce_s28_w0_10_s20d_clean_seed0_job330379,tomato_sauce,28,0,True,True,True,True,280,280,0,0,True,9,2,68,61,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_tomato_sauce_s29_w0_10_s20d_clean_seed0_job330380,tomato_sauce,29,0,True,True,True,True,124,124,0,0,True,7,6,44,44,TEACHER_P_AMBIGUOUS,tp_qualifying=6
trace_tomato_sauce_s31_w0_10_s20d_clean_seed0_job330382,tomato_sauce,31,0,True,True,True,True,193,193,0,0,True,9,3,109,60,TEACHER_P_AMBIGUOUS,tp_qualifying=3
trace_tomato_sauce_s32_w0_10_s20d_clean_seed0_job330383,tomato_sauce,32,0,True,True,True,True,142,142,0,0,True,3,2,72,72,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_tomato_sauce_s33_w0_10_s20d_clean_seed0_job330384,tomato_sauce,33,0,True,True,True,True,280,280,0,0,True,42,0,-1,11,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_tomato_sauce_s34_w0_10_s20d_clean_seed0_job330385,tomato_sauce,34,0,True,True,True,True,265,265,0,0,True,7,4,186,137,TEACHER_P_AMBIGUOUS,tp_qualifying=4
trace_tomato_sauce_s35_w0_10_s20d_clean_seed0_job330386,tomato_sauce,35,0,True,True,True,True,126,126,0,0,True,2,1,60,60,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s36_w0_10_s20d_clean_seed0_job330387,tomato_sauce,36,0,True,True,True,True,150,150,0,0,True,7,1,67,65,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s38_w0_10_s20d_clean_seed0_job330389,tomato_sauce,38,0,True,True,True,True,201,201,0,0,True,7,0,-1,101,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_tomato_sauce_s39_w0_10_s20d_clean_seed0_job330390,tomato_sauce,39,0,True,True,True,True,176,176,0,0,True,7,1,158,75,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s40_w0_10_s20d_clean_seed0_job330391,tomato_sauce,40,0,True,True,True,True,154,154,0,0,True,8,1,64,64,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s41_w0_10_s20d_clean_seed0_job330392,tomato_sauce,41,0,True,True,True,True,144,144,0,0,True,2,1,64,64,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s42_w0_10_s20d_clean_seed0_job330393,tomato_sauce,42,0,True,True,True,True,118,118,0,0,True,2,1,59,59,ELIGIBLE_MULTI_CANDIDATE,
trace_tomato_sauce_s45_w0_10_s20d_clean_seed0_job330396,tomato_sauce,45,0,True,True,True,True,280,280,0,0,True,8,0,-1,106,TEACHER_P_UNAVAILABLE,tp_qualifying=0
trace_tomato_sauce_s46_w0_10_s20d_clean_seed0_job330397,tomato_sauce,46,0,True,True,True,True,130,130,0,0,True,3,2,57,57,TEACHER_P_AMBIGUOUS,tp_qualifying=2
trace_tomato_sauce_s47_w0_10_s20d_clean_seed0_job330398,tomato_sauce,47,0,True,True,True,True,150,150,0,0,True,6,3,74,74,TEACHER_P_AMBIGUOUS,tp_qualifying=3
trace_tomato_sauce_s49_w0_10_s20d_clean_seed0_job330400,tomato_sauce,49,0,True,True,True,True,170,170,0,0,True,9,4,78,78,TEACHER_P_AMBIGUOUS,tp_qualifying=4
