task,task_id,state_id,episode_id,runner_type,success,success_check,success_done,timeout,num_steps,success_step,failure_phase,seed,center_crop,attention_backend,libero_preprocess_backend,postprocess_gripper,deterministic_init_states,state_id_source,source_path,source_confidence,notes
butter,6,8,8,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
butter,6,9,9,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
chocolate_pudding,8,0,0,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
chocolate_pudding,8,1,1,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
chocolate_pudding,8,2,2,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
chocolate_pudding,8,3,3,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
chocolate_pudding,8,4,4,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
chocolate_pudding,8,5,5,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
chocolate_pudding,8,6,6,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
chocolate_pudding,8,7,7,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
chocolate_pudding,8,8,8,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
chocolate_pudding,8,9,9,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
cream_cheese,1,0,0,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
cream_cheese,1,1,1,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
cream_cheese,1,2,2,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
cream_cheese,1,3,3,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
cream_cheese,1,4,4,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
cream_cheese,1,5,5,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
cream_cheese,1,6,6,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
cream_cheese,1,7,7,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
cream_cheese,1,8,8,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
cream_cheese,1,9,9,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
ketchup,4,0,0,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
ketchup,4,1,1,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
ketchup,4,2,2,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
ketchup,4,3,3,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
ketchup,4,4,4,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
ketchup,4,5,5,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
ketchup,4,6,6,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
ketchup,4,7,7,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
ketchup,4,8,8,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
ketchup,4,9,9,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
milk,7,0,0,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
milk,7,1,1,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
milk,7,2,2,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
milk,7,3,3,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
milk,7,4,4,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
milk,7,5,5,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
milk,7,6,6,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
milk,7,7,7,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
milk,7,8,8,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
milk,7,9,9,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
orange_juice,9,0,0,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
orange_juice,9,1,1,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
orange_juice,9,2,2,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
orange_juice,9,3,3,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
orange_juice,9,4,4,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
orange_juice,9,5,5,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
orange_juice,9,6,6,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
orange_juice,9,7,7,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
orange_juice,9,8,8,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
orange_juice,9,9,9,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
salad_dressing,2,0,0,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
salad_dressing,2,1,1,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
salad_dressing,2,2,2,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
salad_dressing,2,3,3,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
salad_dressing,2,4,4,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
salad_dressing,2,5,5,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
salad_dressing,2,6,6,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
salad_dressing,2,7,7,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
salad_dressing,2,8,8,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
salad_dressing,2,9,9,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
tomato_sauce,5,0,0,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
tomato_sauce,5,1,1,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
tomato_sauce,5,2,2,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
tomato_sauce,5,3,3,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
tomato_sauce,5,4,4,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
tomato_sauce,5,5,5,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
tomato_sauce,5,6,6,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
tomato_sauce,5,7,7,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
tomato_sauce,5,8,8,v4_runner_reconstructed,True,True,,,,,success_libero,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
tomato_sauce,5,9,9,v4_runner_reconstructed,False,False,,,,,no_grasp,0,True,eager,official_pil_lanczos,True,True,explicit run_id/state_id reconstruction,/data/liuyu/outputs/milestone_r2_official_v4_object_alignment_20260526/tables/object_v4_100_manifest_reconstructed.csv,high,from object_full_10x10 summary.csv
alphabet_soup,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,0,v4_full10x10_raw,True,,,False,168,168,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_alphabet_soup_s0,high,Raw object_full_10x10 run dir with episode_records.jsonl.
alphabet_soup,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,1,0,v4_full10x10_raw,True,,,False,230,230,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_alphabet_soup_s1,high,Raw object_full_10x10 run dir with episode_records.jsonl.
alphabet_soup,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,0,v4_full10x10_raw,True,,,False,234,234,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_alphabet_soup_s2,high,Raw object_full_10x10 run dir with episode_records.jsonl.
alphabet_soup,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,3,0,v4_full10x10_raw,True,,,False,127,127,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_alphabet_soup_s3,high,Raw object_full_10x10 run dir with episode_records.jsonl.
alphabet_soup,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,4,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_alphabet_soup_s4,high,Raw object_full_10x10 run dir with episode_records.jsonl.
alphabet_soup,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,5,0,v4_full10x10_raw,True,,,False,209,209,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_alphabet_soup_s5,high,Raw object_full_10x10 run dir with episode_records.jsonl.
alphabet_soup,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,6,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_alphabet_soup_s6,high,Raw object_full_10x10 run dir with episode_records.jsonl.
alphabet_soup,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,7,0,v4_full10x10_raw,True,,,False,192,192,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_alphabet_soup_s7,high,Raw object_full_10x10 run dir with episode_records.jsonl.
alphabet_soup,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,8,0,v4_full10x10_raw,True,,,False,136,136,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_alphabet_soup_s8,high,Raw object_full_10x10 run dir with episode_records.jsonl.
alphabet_soup,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,9,0,v4_full10x10_raw,True,,,False,142,142,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_alphabet_soup_s9,high,Raw object_full_10x10 run dir with episode_records.jsonl.
bbq_sauce,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,0,v4_full10x10_raw,True,,,False,139,139,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_bbq_sauce_s0,high,Raw object_full_10x10 run dir with episode_records.jsonl.
bbq_sauce,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,1,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_bbq_sauce_s1,high,Raw object_full_10x10 run dir with episode_records.jsonl.
bbq_sauce,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,2,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_bbq_sauce_s2,high,Raw object_full_10x10 run dir with episode_records.jsonl.
bbq_sauce,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,3,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_bbq_sauce_s3,high,Raw object_full_10x10 run dir with episode_records.jsonl.
bbq_sauce,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,4,0,v4_full10x10_raw,True,,,False,136,136,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_bbq_sauce_s4,high,Raw object_full_10x10 run dir with episode_records.jsonl.
bbq_sauce,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,5,0,v4_full10x10_raw,True,,,False,142,142,success_libero,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_bbq_sauce_s5,high,Raw object_full_10x10 run dir with episode_records.jsonl.
bbq_sauce,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,6,0,v4_full10x10_raw,False,,,True,280,,no_grasp,0,True,unknown,unknown,True,True,explicit --state_ids in run_manifest command,/data/liuyu/outputs/milestone_1d_object_mujoco237_compat_20260526/object_full_10x10/obj_bbq_sauce_s6,high,Raw object_full_10x10 run dir with episode_records.jsonl.
