episode_path,suite,condition,tier,step_core_complete,features_25d_columns_complete,features_25d_finite_all_rows,detector_fields_complete,sim_state_complete,visual_frames_npz,raw_video_available,privileged_valid,teacher_abstain,same_schema_commit_6379397
/data/liuyu/outputs/milestone_2f_object_pilot_v2_detector_clean_missing_rerun_20260529/runs/libero_object/detclean26_tomato_rerun_tomato_sauce_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot45/moka_clean_gate_state1_seed3_rep2,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot45/moka_clean_gate_state1_seed3_rep4,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot45/moka_clean_gate_state1_seed3_rep1,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot45/moka_clean_gate_state1_seed3_rep5,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot45/moka_oracle_state1_seed3_rel0_30,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot45/moka_clean_gate_state1_seed3_rep3,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot23/moka_clean_gate_state1_seed2_rep2,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot23/moka_clean_gate_state1_seed2_rep3,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot23/moka_clean_gate_state1_seed2_rep5,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot23/moka_clean_gate_state1_seed2_rep1,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot23/moka_clean_gate_state1_seed2_rep4,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot01/moka_clean_gate_state1_seed1_rep3,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot01/moka_clean_gate_state1_seed1_rep2,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot01/moka_clean_gate_state1_seed1_rep1,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot01/moka_clean_gate_state1_seed1_rep4,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot01/moka_oracle_state1_seed1_rel0_30,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot01/moka_vis_state1_seed1_rel0_30,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot01/moka_clean_gate_state1_seed1_rep5,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot67/moka_clean_gate_state1_seed4_rep3,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot67/moka_clean_gate_state1_seed4_rep1,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot67/moka_clean_gate_state1_seed4_rep5,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot67/moka_clean_gate_state1_seed4_rep2,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_20260512_parallel4/slot67/moka_clean_gate_state1_seed4_rep4,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_ketchup_s2,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_milk_s1,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_salad_dressing_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_ketchup_s1,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_cream_cheese_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_salad_dressing_s1,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_tomato_sauce_s2,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_det_salad_dressing_s2,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_det_cream_cheese_s2,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_ketchup_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_det_salad_dressing_s1,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_cream_cheese_s1,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_det_cream_cheese_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_salad_dressing_s2,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_det_salad_dressing_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_cream_cheese_s2,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_milk_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_det_ketchup_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_milk_s2,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_tomato_sauce_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_det_cream_cheese_s1,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/runs/libero_object/scan2_pure_tomato_sauce_s1,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2f_object_pilot_v2_clean_candidate_scan_20260529/quarantine/detclean_duplicate_loop_stop_20260529/scan2_det_ketchup_s1,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/gripper_targeted_vis_calibration_bowl_plate_20260522/runs/targetvis_bowlplate_VIS_current,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/gripper_targeted_vis_calibration_bowl_plate_20260522/runs/targetvis_bowlplate_VIS_gripper_open_region_ce,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/gripper_targeted_vis_calibration_bowl_plate_20260522/runs/targetvis_bowlplate_VIS_gripper_logit_margin_cw,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/gripper_targeted_vis_calibration_bowl_plate_20260522/runs/targetvis_bowlplate_random_same_budget,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/gripper_targeted_vis_calibration_bowl_plate_20260522/runs/targetvis_bowlplate_clean_repeat,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/gripper_targeted_vis_calibration_bowl_plate_20260522/runs/targetvis_bowlplate_command_open_0.75_reference,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/gripper_targeted_vis_calibration_bowl_plate_20260522/runs/targetvis_bowlplate_best_VIS_gripper_targeted_stronger,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/l3_h5_oracle_closed_loop_20260617_r1/preflight_clean_seed81,,CLEAN,TIER_D_LEGACY_REFERENCE_ONLY,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/l3_h5_oracle_closed_loop_20260617_r1/preflight_gpu6,,CLEAN,TIER_D_LEGACY_REFERENCE_ONLY,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/d4_sidecar_smoke_on_v2/salad_dressing_s19_shadow_attempt1,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/d4_sidecar_smoke_on_v2/milk_s23_shadow_attempt1,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_libero10_study_scene1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_s3_seed1_W30_cmdopen_pos075,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_W20_random,,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_W20_cmdopen_neg075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_W10_random,,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_W10_cmdopen_neg075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_Wphase40_cmdopen_pos075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_W30_cmdopen_neg075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_libero10_study_scene1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_s3_seed1_W30_cmdopen_neg075,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_W30_cmdopen_pos075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_W20_cmdopen_pos075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_W10_cmdopen_neg075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_W10_cmdopen_pos075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_Wphase40_cmdopen_neg075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_W20_cmdopen_neg075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_libero10_study_scene1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_s3_seed1_W20_random,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_libero10_study_scene1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_s3_seed1_W30_random,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_Wphase40_random,,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_W20_cmdopen_pos075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_libero10_study_scene1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_s3_seed1_Wphase40_cmdopen_pos075,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_libero10_study_scene1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_s3_seed1_W20_cmdopen_neg075,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_W30_random,,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_libero10_study_scene1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_s3_seed1_Wphase40_cmdopen_neg075,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_Wphase40_random,,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_W10_cmdopen_pos075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_libero10_study_scene1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_s3_seed1_W20_cmdopen_pos075,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_W30_cmdopen_pos075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_W20_random,,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_W30_cmdopen_neg075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_Wphase40_cmdopen_pos075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_W30_random,,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_libero10_study_scene1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_s3_seed1_Wphase40_random,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_orange_juice_and_place_it_in_the_basket_s7_seed1_Wphase40_cmdopen_neg075,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/phase_span_oracle_ablation_longrun_20260524_retry02/runs/canary_object_pick_up_the_ketchup_and_place_it_in_the_basket_s0_seed1_W10_random,,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/v2_butter_s11_canary,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_ketchup_sus30_ketchup_s0,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_cream_sus60_cream_cheese_s0,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_tom_sus30_tomato_sauce_s0,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_cream_sus30_cream_cheese_s0,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_tom_oracle_open_tomato_sauce_s0,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_cream_oracle_open_cream_cheese_s0,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_ketchup_oracle_open_ketchup_s0,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_cream_clean_cream_cheese_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_ketchup_clean_ketchup_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_tom_clean_tomato_sauce_s0,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_ketchup_sus60_ketchup_s0,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2h_sustained_proxy_natural_micro_20260530/runs/libero_object/nat_tom_sus60_tomato_sauce_s0,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_phase_gated_decomp_20260513/moka_decomp_s6_w780_787_random_unclamped,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_phase_gated_decomp_20260513/moka_egl_test_gpu7,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_phase_gated_decomp_20260513/moka_pgd_s4_oracle_gripper_only_pg,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_phase_gated_decomp_20260513/moka_decomp_s6_w780_787_oracle_gripper_only,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_phase_gated_decomp_20260513/moka_egl_test_gpu6,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_phase_gated_decomp_20260513/moka_decomp_s6_w780_787_random_unclamped_w780_787,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_phase_gated_decomp_20260513/moka_decomp_s6_w780_787_oracle_gripper_only_w780_787,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/d4_3a_canary_eecd0f8_r2/tomato_sauce_s6_reference_attempt1,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/d4_3a_canary_eecd0f8_r2/bbq_sauce_s36_reference_attempt1,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/d4_smoke_gpu57_renderonly/milk_s23_shadow_attempt1,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/d4_3b_panel_d2e2a0a_r2/bbq_sauce_s31_reference_attempt1,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/d4_3b_panel_d2e2a0a_r2/alphabet_soup_s34_reference_attempt1,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/d4_3b_panel_d2e2a0a_r2/alphabet_soup_s34_shadow_attempt1,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/libero_full4_clean_official_aligned_eager_10states_20260525/runs/official_clean_libero_object_pick_up_the_milk_and_place_it_in_the_basket,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/libero_full4_clean_official_aligned_eager_10states_20260525/runs/official_clean_libero_10_LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/libero_full4_clean_official_aligned_eager_10states_20260525/runs/official_clean_libero_goal_put_the_bowl_on_the_plate,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
